Average Error;%NN;%NR;%SN;%SR
0,00000260546289295615400000000000;1,00000000003073790000000000000000;0,99999999996926260000000000000000;1,00000000003073790000000000000000;0,99999999996926260000000000000000
0,00000122960168605368540000000000;1,00000000006513150000000000000000;0,99999999993486880000000000000000;1,00000000006513150000000000000000;0,99999999993486880000000000000000
0,00000058213758859831020000000000;1,00000000027514320000000000000000;0,99999999972485660000000000000000;1,00000000027514320000000000000000;0,99999999972485660000000000000000
0,00000027639065377558687000000000;1,00000000028975530000000000000000;0,99999999971024460000000000000000;1,00000000028975530000000000000000;0,99999999971024460000000000000000
0,00000013156315835431940000000000;1,00000000060872400000000000000000;0,99999999939127590000000000000000;1,00000000060872400000000000000000;0,99999999939127590000000000000000
0,00000006277009794512742000000000;1,00000000127585680000000000000000;0,99999999872414300000000000000000;1,00000000127585680000000000000000;0,99999999872414300000000000000000
0,00000003001149781129173000000000;1,00000000266849940000000000000000;0,99999999733150070000000000000000;1,00000000266849940000000000000000;0,99999999733150070000000000000000
0,00000001437671130369358200000000;1,00000001114102680000000000000000;0,99999998885897320000000000000000;1,00000001114102680000000000000000;0,99999998885897320000000000000000
0,00000000689920484541860800000000;1,00000001160795550000000000000000;0,99999998839204450000000000000000;1,00000001160795550000000000000000;0,99999998839204450000000000000000
0,00000000331623292574820700000000;1,00000004829917840000000000000000;0,99999995170082190000000000000000;1,00000004829917840000000000000000;0,99999995170082190000000000000000
0,00000000159640645556123900000000;1,00000010033242150000000000000000;0,99999989966757860000000000000000;1,00000010033242150000000000000000;0,99999989966757860000000000000000
0,00000000076956683723506690000000;1,00000020813179250000000000000000;0,99999979186820750000000000000000;1,00000020813179250000000000000000;0,99999979186820750000000000000000
0,00000000037145884616057790000000;1,00000064679301700000000000000000;0,99999935320698310000000000000000;1,00000064679301700000000000000000;0,99999935320698310000000000000000
0,00000000017951393476343073000000;1,00000089225009430000000000000000;0,99999910774990600000000000000000;1,00000089225009430000000000000000;0,99999910774990600000000000000000
0,00000000008685081885745448000000;1,00000184421203290000000000000000;0,99999815578796740000000000000000;1,00000184421203290000000000000000;0,99999815578796740000000000000000
0,00000000004206363282195552000000;1,00000571175078480000000000000000;0,99999428824921520000000000000000;1,00000571175078480000000000000000;0,99999428824921520000000000000000
0,00000000002039245252364759800000;1,00001178166223560000000000000000;0,99998821833776460000000000000000;1,00001178166223560000000000000000;0,99998821833776460000000000000000
0,00000000000989546455594687600000;1,00002427950566930000000000000000;0,99997572049433080000000000000000;1,00002427950566930000000000000000;0,99997572049433080000000000000000
0,00000000000480610078367352100000;1,00003332666799970000000000000000;0,99996667333200030000000000000000;1,00003332666799970000000000000000;0,99996667333200030000000000000000
0,00000000000233617886356962400000;1,00010284186349450000000000000000;0,99989715813650550000000000000000;1,00010284186349450000000000000000;0,99989715813650550000000000000000
0,00000000000113657572355353290000;1,00014092446448700000000000000000;0,99985907553551300000000000000000;1,00014092446448700000000000000000;0,99985907553551300000000000000000
0,00000000000055331184287143160000;1,00043421623968750000000000000000;0,99956578376031270000000000000000;1,00043421623968750000000000000000;0,99956578376031270000000000000000
0,00000000000026964842595862070000;1,00089100089100080000000000000000;0,99910899910899900000000000000000;1,00089100089100080000000000000000;0,99910899910899900000000000000000
0,00000000000013158074364419775000;1,00182592818015830000000000000000;0,99817407181984170000000000000000;1,00182592818015830000000000000000;0,99817407181984170000000000000000
0,00000000000006430878706408448000;1,00373599003736000000000000000000;0,99626400996264020000000000000000;1,00373599003736000000000000000000;0,99626400996264020000000000000000
0,00000000000003147366539998156600;1,00763358778625970000000000000000;0,99236641221374060000000000000000;1,00763358778625970000000000000000;0,99236641221374060000000000000000
0,00000000000001545653288090698000;1,01554404145077730000000000000000;0,98445595854922270000000000000000;1,01554404145077730000000000000000;0,98445595854922270000000000000000
0,00000000000000768822360915580300;1,02083333333333330000000000000000;0,97916666666666660000000000000000;1,02083333333333330000000000000000;0,97916666666666660000000000000000
0,00000000000000384411180457790160;1,04166666666666670000000000000000;0,95833333333333340000000000000000;1,04166666666666670000000000000000;0,95833333333333340000000000000000
0,00000000000000192205590228895080;1,08333333333333330000000000000000;0,91666666666666660000000000000000;1,08333333333333330000000000000000;0,91666666666666660000000000000000
0,00000000000000096102795114447540;1,16666666666666670000000000000000;0,83333333333333330000000000000000;1,16666666666666670000000000000000;0,83333333333333330000000000000000
0,00000000000000056059963816761060;1,14285714285714300000000000000000;0,85714285714285730000000000000000;1,14285714285714300000000000000000;0,85714285714285730000000000000000
0,00000000000000032034265038149176;1,50000000000000020000000000000000;0,50000000000000000000000000000000;1,50000000000000020000000000000000;0,50000000000000000000000000000000
0,00000000000000024025698778611880;1,33333333333333350000000000000000;0,66666666666666670000000000000000;1,33333333333333350000000000000000;0,66666666666666670000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
0,00000000000000016017132519074588;2,00000000000000000000000000000000;0,00000000000000000000000000000000;2,00000000000000000000000000000000;0,00000000000000000000000000000000
